 ÓÏ‡Ì‰‡;ÕÂ Ò‰‡Î(-‡);œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3
œËŒ¿ œ-07.03;0;1.0;0.135;1.0;0.23804233180004555;0.03;10.2;1.0;1.0;0.055;1.0;0.24999999999999997;0.02;11.5;1.0;1.0;0.07;0.8;0.8164965809277259;0.04;12.5;1.0
œËŒ¿ œ-08.02;0;0.93;0.16;1.0;0.3973689839938031;0.0;10.4;1.0;1.0;0.06;1.0;0.0;0.0;14.3;1.0;0.8;0.1;1.0;0.0;0.0;11.3;1.0
œËŒ¿ œ-04.01 ;1;0.71;0.1;0.625;0.36211000661828974;0.0;7.05;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-02.03;0;0.93;0.12;0.75;0.24420176683221725;0.0;13.95;1.0;1.0;0.02;0.3333333333333333;0.9999999999999999;0.0;15.5;1.0;1.0;0.02;0.2;0.816496580927726;0.0;17.67;1.0
œËŒ¿ œ-06.04;0;0.93;0.153;1.0;0.3063599849996422;0.0;12.1;1.0;1.0;0.03;0.6666666666666666;0.8660254037844386;0.0;13.4;0.0;1.0;0.08;0.8;0.8164965809277259;0.05;14.5;1.0
œËŒ¿ œ-04.03;1;1.0;0.12500000000000003;1.0;0.2496321437327898;0.0;12.23;1.0;1.0;0.0;0.0;0.0;0.0;17.96;1.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-01.04;1;0.21;0.01;0.125;0.10446386175466812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.04;0;0.64;0.14;0.875;0.2536286367508941;0.0;6.74;1.0;0.33;0.06;1.0;0.0;0.02;12.57;1.0;0.2;0.1;1.0;0.0;0.0;17.1;0.0
œËŒ¿ œ-01.02;0;1.0;0.14;1.0;0.3345495585615849;0.01;10.53;1.0;1.0;0.06;1.0;0.0;0.040999999999999995;12.8;1.0;1.0;0.04;0.4;0.9999999999999999;0.01;18.87;1.0
œËŒ¿ œ-03.03 ;0;0.93;0.135;1.0;0.3041200552201314;0.05;11.8;1.0;0.67;0.03;1.0;0.0;0.05;14.23;1.0;1.0;0.04;0.8;0.40824829046386296;0.0;19.0;1.0
œËŒ¿ œ-05.01;0;0.86;0.15;1.0;0.23702768186774234;0.0;16.36;1.0;1.0;0.06;1.0;0.0;0.0;15.84;1.0;0.8;0.07;0.8;0.8164965809277259;0.0;17.67;1.0
œËŒ¿ œ-03.02;0;1.0;0.155;1.0;0.3447660003155665;0.047;12.7;1.0;1.0;0.052000000000000005;1.0;0.39999999999999997;0.04;15.0;1.0;1.0;0.09;1.0;0.408248290463863;0.02;17.2;1.0
œËŒ¿ œ-08.01;1;0.93;0.12;0.75;0.30218911471221177;0.02;9.0;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;10.0;1.0;1.0;0.02;0.2;0.8164965809277259;0.0;9.0;1.0
œËŒ¿ œ-05.02;0;0.79;0.11;0.875;0.7658107895645854;0.0;13.0;1.0;1.0;0.06;1.0;0.0;0.0;18.0;1.0;1.0;0.08;0.8;0.8164965809277259;0.0;13.0;1.0
œËŒ¿ œ-01.02;1;0.5;0.046;0.375;0.18924980920149018;0.015;3.51;1.0;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-07.04;1;0.93;0.0875;1.0;0.16541319975747176;0.0115;5.3;1.0;1.0;0.03;1.0;0.4330127018922193;0.005;11.4;1.0;1.0;0.016;0.8;0.35590260840104365;0.01;8.5;1.0
œËŒ¿ œ-05.03;1;0.79;0.1445;1.0;0.2908012942209091;0.050499999999999996;9.1;1.0;1.0;0.045;1.0;0.4330127018922193;0.073;8.0;1.0;1.0;0.034;0.8;0.7593857166596344;0.02;11.3;1.0
œËŒ¿ œ-01.03;1;0.71;0.13;1.0;0.2250269906021646;0.02;8.0;0.0;0.67;0.04;1.0;0.49999999999999994;0.02;9.0;0.0;0.6;0.06;0.6000000000000001;0.9999999999999999;0.01;10.0;1.0
œËŒ¿ œ-01.04;1;0.64;0.04;0.25;0.2904782447850444;0.0;11.0;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;8.0;1.0;1.0;0.02;0.4;0.49999999999999994;0.0;5.0;1.0
œËŒ¿ œ-05.02;0;0.86;0.13;0.875;0.599533374663166;0.0;11.0;1.0;1.0;0.06;1.0;0.0;0.0;19.0;1.0;1.0;0.1;1.0;0.0;0.0;18.0;1.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;0;1.0;0.156;1.0;0.6710838737258085;0.0;12.22;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.02;19.04;1.0;1.0;0.08;0.8;0.8164965809277259;0.0;15.8;1.0
œËŒ¿ œ-01.04;1;0.21;0.0;0.0;0.0;0.0;1.0;1.0;0.33;0.01;0.3333333333333333;0.49999999999999994;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-06.02;0;0.93;0.14150000000000001;1.0;0.2641657470220771;0.0365;12.2;1.0;0.67;0.05;1.0;0.49999999999999994;0.079;13.5;1.0;1.0;0.07200000000000001;1.0;0.7461009761866463;0.015;17.7;1.0
œËŒ¿ œ-02.01;0;0.86;0.1;0.875;0.20892772350933622;0.0;12.0;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.0;7.0;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.0;12.0;1.0
œËŒ¿ œ-06.04;0;0.93;0.14;0.875;0.8358838266950522;0.0;7.29;1.0;0.67;0.05;1.0;0.49999999999999994;0.0;13.5;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.05;17.5;1.0
œËŒ¿ œ-09.02;1;0.64;0.04;0.375;0.33583024712973375;0.0;7.0;1.0;0.67;0.02;0.6666666666666666;0.49999999999999994;0.02;9.0;0.0;0.4;0.02;0.2;0.816496580927726;0.0;6.0;1.0
œËŒ¿ œ-09.03;0;0.71;0.16;1.0;0.5958643322290096;0.0;10.67;1.0;0.0;0.06;1.0;0.0;0.0;5.23;0.0;0.6;0.1;1.0;0.0;0.0;12.1;1.0
œËŒ¿ œ-09.04;1;0.43;0.04;0.375;0.34284543518788435;0.0;0.0;0.0;0.33;0.04;1.0;0.49999999999999994;0.0;0.0;1.0;0.2;0.05;0.6000000000000001;0.9128709291752767;0.0;0.0;0.0
œËŒ¿ œ-05.02;1;0.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-05.02;0;0.79;0.12;0.875;0.2294157338705618;0.0;14.0;1.0;1.0;0.04;1.0;0.49999999999999994;0.0;17.0;1.0;1.0;0.07;0.8;0.8164965809277259;0.0;14.0;1.0
œËŒ¿ œ-05.02;0;0.79;0.09;0.625;0.35192512684366045;0.0;12.0;1.0;1.0;0.04;1.0;0.49999999999999994;0.0;16.0;1.0;1.0;0.03;0.4;0.8164965809277258;0.0;13.0;1.0
œËŒ¿ œ-03.02;1;1.0;0.1335;1.0;0.23399464252063698;0.0315;13.9;1.0;0.33;0.02;0.6666666666666666;0.6614378277661476;0.045;13.6;1.0;0.8;0.032;0.6000000000000001;0.7895146188218006;0.02;11.2;1.0
œËŒ¿ œ-03.01;0;1.0;0.15;1.0;0.24354661576748746;0.0;15.0;1.0;1.0;0.06;1.0;0.0;0.0;19.0;1.0;1.0;0.1;1.0;0.0;0.02;20.0;1.0
œËŒ¿ œ-03.01;0;0.79;0.08;0.875;0.27115107894872637;0.05;9.1;1.0;0.0;0.04;1.0;0.49999999999999994;0.005;18.46;0.0;0.2;0.05;1.0;0.0;0.0;16.5;1.0
œËŒ¿ œ-05.02;1;0.14;0.0;0.0;0.16350382386265758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-06.02;1;0.57;0.07400000000000001;0.75;0.1856523358643785;0.019;11.5;1.0;0.0;0.025;0.6666666666666666;0.9013878188659973;0.045;8.4;1.0;0.8;0.034;0.8;0.7593857166596344;0.04;15.4;0.0
œËŒ¿ œ-05.01;0;0.93;0.14;1.0;0.24354661576748746;0.0;17.16;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.0;14.46;1.0;0.6;0.08;0.8;0.8164965809277259;0.0;15.37;1.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;1;0.43;0.038;0.25;0.16175726732927517;0.0;7.6;1.0;1.0;0.0;0.0;0.0;0.0;3.14;1.0;0.4;0.0;0.0;0.0;0.0;2.0;0.0
œËŒ¿ œ-08.04;1;0.64;0.1;0.75;0.26770240587627625;0.0;2.29;1.0;0.67;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;1;0.86;0.125;0.875;0.24193335039168543;0.0;12.38;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;2.67;1.0;0.4;0.02;0.2;0.816496580927726;0.0;9.17;0.0
œËŒ¿ œ-08.01;0;0.93;0.15;1.0;0.5351336958463843;0.02;12.0;1.0;1.0;0.06;1.0;0.0;0.02;15.0;1.0;0.4;0.06;0.6000000000000001;0.9999999999999999;0.02;12.0;0.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;0;1.0;0.16;1.0;0.30603881277321887;0.01;14.5;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.02;11.1;1.0;0.8;0.08;0.8;0.8164965809277259;0.02;9.83;0.0
œËŒ¿ œ-05.02;0;0.86;0.07;0.75;0.15362509019528825;0.0;12.0;1.0;1.0;0.04;1.0;0.49999999999999994;0.0;13.0;1.0;1.0;0.08;0.8;0.8164965809277259;0.0;10.0;1.0
œËŒ¿ œ-05.02;1;0.79;0.0;0.0;0.5953383374239253;0.0;5.0;1.0;0.67;0.0;0.0;0.0;0.0;3.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-03.03 ;0;0.64;0.1;1.0;0.17975710124681096;0.05;15.7;1.0;0.67;0.06;1.0;0.0;0.05;17.61;1.0;0.6;0.08;1.0;0.4999999999999999;0.05;19.37;1.0
œËŒ¿ œ-03.02;0;1.0;0.1295;1.0;0.25951568020394716;0.0245;10.8;1.0;1.0;0.055;1.0;0.24999999999999997;0.03;10.4;1.0;1.0;0.09;1.0;0.408248290463863;0.02;12.3;1.0
œËŒ¿ œ-04.01 ;1;0.64;0.0;0.0;0.3835403167897407;0.0;2.5;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.055;0.0;1.0
œËŒ¿ œ-05.04;1;0.36;0.01;0.125;0.3296317025332274;0.0;1.0;1.0;0.33;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-05.03;1;0.71;0.035500000000000004;0.75;0.10464782293218888;0.0195;1.5;1.0;1.0;0.013999999999999999;1.0;0.39999999999999997;0.057;8.4;1.0;1.0;0.016;0.8;0.35590260840104365;0.0;4.6;1.0
œËŒ¿ œ-08.03;0;0.86;0.14;1.0;0.22891621366730952;0.02;13.0;0.0;1.0;0.06;1.0;0.0;0.03;11.0;0.0;1.0;0.1;1.0;0.0;0.08;12.0;1.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;0;0.71;0.16;1.0;0.3462433917091572;0.01;13.63;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.02;16.0;1.0;1.0;0.08;0.8;0.8164965809277259;0.21;12.5;1.0
œËŒ¿ œ-03.02;0;1.0;0.14699999999999996;1.0;0.24390160585726114;0.051;11.9;1.0;0.33;0.031;0.6666666666666666;0.8674675786448736;0.04;12.0;1.0;1.0;0.09;1.0;0.408248290463863;0.03;19.0;1.0
œËŒ¿ œ-08.02;1;0.21;0.02;0.25;0.21484194030718037;0.0;1.35;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-06.04;1;0.21;0.0;0.0;0.19067658631328308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.76;0.0;0.2;0.0;0.0;0.0;0.0;4.0;0.0
œËŒ¿ œ-03.01;1;1.0;0.09;0.75;0.43259045634870014;0.0;11.0;1.0;0.33;0.02;0.3333333333333333;0.9999999999999999;0.0;19.0;1.0;0.4;0.01;0.2;0.408248290463863;0.0;0.0;0.0
œËŒ¿ œ-02.04;0;0.86;0.11449999999999999;1.0;0.20916135284710902;0.0165;8.2;1.0;1.0;0.055;1.0;0.24999999999999997;0.05;15.4;1.0;1.0;0.065;0.8;0.889756521002609;0.01;16.0;1.0
œËŒ¿ œ-06.01;1;0.14;0.0;0.0;0.12241552510928755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-01.04;1;0.64;0.03;0.375;0.09694584179118516;0.0;2.0;0.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;8.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.04;1;0.36;0.04;0.375;0.17713276912931677;0.0;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-07.01;0;1.0;0.16;1.0;0.2585222447764938;0.0;10.0;1.0;1.0;0.06;1.0;0.0;0.0;14.0;1.0;1.0;0.1;1.0;0.0;0.0;12.0;1.0
œËŒ¿ œ-07.02;1;1.0;0.0;0.0;0.33524872245598425;0.0;8.49;1.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.03;0.4;0.8164965809277258;0.0;7.0;1.0
œËŒ¿ œ-05.02;1;0.71;0.08;0.875;0.15565100305989213;0.0;4.0;1.0;1.0;0.02;0.6666666666666666;0.49999999999999994;0.0;12.0;1.0;1.0;0.01;0.2;0.408248290463863;0.0;11.0;1.0
œËŒ¿ œ-06.04;1;0.93;0.09;0.625;0.6023138342153683;0.0;10.3;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;11.7;1.0;0.0;0.04;0.4;0.9999999999999999;0.075;0.0;0.0
œËŒ¿ œ-09.02;1;0.93;0.1;0.75;0.6086249507890729;0.02;8.0;1.0;0.67;0.05;1.0;0.49999999999999994;0.05;11.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.0;13.0;1.0
œËŒ¿ œ-09.03;0;0.71;0.145;1.0;0.2689167290903045;0.0;8.67;1.0;0.0;0.06;1.0;0.0;0.0;8.03;0.0;0.6;0.1;1.0;0.0;0.0;8.5;1.0
œËŒ¿ œ-06.03;1;0.29;0.02;0.25;0.32700764772531515;0.0;4.0;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;0.0;1.0;0.6;0.0;0.0;0.0;0.0;0.0;1.0
œËŒ¿ œ-01.04;1;0.79;0.06;0.625;0.42084372428175165;0.0;6.0;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.0;0.0;1.0;0.8;0.1;1.0;0.0;0.0;6.0;1.0
œËŒ¿ œ-03.02;0;0.86;0.12450000000000001;0.875;0.4404115438601057;0.0435;12.0;1.0;1.0;0.054000000000000006;1.0;0.30000000000000004;0.04;13.5;1.0;1.0;0.09;1.0;0.408248290463863;0.005;17.0;1.0
œËŒ¿ œ-01.01 —ÔÓÚ œÓ„Ï;1;0.79;0.16;1.0;0.25605044121529824;0.15;9.42;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.12;0.0;1.0;0.8;0.08;0.8;0.8164965809277259;0.2;9.5;1.0
œËŒ¿ œ-05.02;1;0.43;0.05;0.625;0.11651440117371262;0.0;2.0;0.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0
œËŒ¿ œ-06.01;1;1.0;0.07;0.5;0.44821889106909646;0.06;2.0;1.0;0.67;0.0;0.0;0.0;0.09;5.0;1.0;0.6;0.01;0.2;0.40824829046386296;0.07;4.0;1.0
œËŒ¿ œ-04.01 ;1;0.29;0.0;0.0;0.4633610096131752;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0
œËŒ¿ œ-02.03;0;0.86;0.16;1.0;0.2585222447764938;0.0;15.46;1.0;0.67;0.06;1.0;0.0;0.0;18.75;1.0;1.0;0.08;0.8;0.8164965809277259;0.0;15.0;1.0
œËŒ¿ œ-04.02 —ÔÓÚ œÓ„Ï;0;0.93;0.1;0.875;0.22773688609657936;0.02;17.3;1.0;1.0;0.06;1.0;0.0;0.02;16.34;1.0;1.0;0.1;1.0;0.0;0.1;17.7;1.0
œËŒ¿ œ-08.01;1;0.71;0.14;0.875;0.35426553825863355;0.02;11.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.6;0.0;0.0;0.0;0.0;7.0;1.0
œËŒ¿ œ-05.01;1;0.14;0.0;0.0;0.5958643322290096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-08.03;0;0.79;0.16;1.0;0.2596825437818679;0.02;12.0;1.0;0.33;0.06;1.0;0.0;0.03;15.0;1.0;0.4;0.02;0.2;0.816496580927726;0.03;13.0;1.0
œËŒ¿ œ-03.02;0;0.79;0.114;0.75;0.30759565085329543;0.02;14.2;1.0;0.33;0.03;0.6666666666666666;0.75;0.05;15.3;1.0;1.0;0.09;1.0;0.408248290463863;0.005;17.7;1.0
œËŒ¿ œ-05.03;0;0.86;0.15;1.0;0.2726766363969575;0.0;11.65;1.0;1.0;0.06;1.0;0.0;0.0;11.51;1.0;0.6;0.1;1.0;0.0;0.0;16.92;1.0
œËŒ¿ œ-02.03;0;1.0;0.16;1.0;0.3419927840283847;0.0;17.14;1.0;1.0;0.06;1.0;0.0;0.0;18.22;1.0;1.0;0.1;1.0;0.0;0.0;15.64;1.0
œËŒ¿ œ-01.02;0;0.93;0.15;1.0;0.3448882264633347;0.03;13.09;1.0;1.0;0.05;1.0;0.49999999999999994;0.03;15.01;1.0;0.6;0.06;0.6000000000000001;0.9999999999999999;0.05;16.9;1.0
œËŒ¿ œ-07.03;0;0.93;0.12;0.875;0.2659193768181423;0.045;14.22;1.0;1.0;0.04;1.0;0.49999999999999994;0.02;12.33;1.0;1.0;0.07;0.8;0.8164965809277259;0.0;16.5;1.0
œËŒ¿ œ-09.04;1;0.86;0.15;1.0;0.3448882264633347;0.09;2.0;1.0;0.67;0.03;0.6666666666666666;0.8660254037844386;0.05;8.0;1.0;0.8;0.1;1.0;0.0;0.09;8.0;1.0
œËŒ¿ œ-03.02;0;1.0;0.15600000000000003;1.0;0.31819207261095656;0.045;15.6;1.0;1.0;0.055;1.0;0.24999999999999997;0.047;0.0;1.0;0.8;0.08;0.8;0.816496580927726;0.02;16.0;1.0
œËŒ¿ œ-01.04;0;0.29;0.16;1.0;0.29476071033562223;0.0;15.0;0.0;1.0;0.05;1.0;0.49999999999999994;0.0;20.0;1.0;1.0;0.1;1.0;0.0;0.02;20.0;1.0
œËŒ¿ œ-02.03;0;0.57;0.16;1.0;0.3072501803905765;0.0;11.57;1.0;0.33;0.06;1.0;0.0;0.0;14.87;1.0;0.6;0.1;1.0;0.0;0.0;14.97;1.0
œËŒ¿ œ-05.02;1;0.93;0.04;0.375;0.33583024712973375;0.0;8.0;1.0;1.0;0.04;1.0;0.49999999999999994;0.0;11.0;1.0;1.0;0.08;1.0;0.4999999999999999;0.0;9.0;1.0
œËŒ¿ œ-06.01;1;0.36;0.09;0.875;0.6020492102432258;0.05;8.0;1.0;0.0;0.02;0.6666666666666666;0.49999999999999994;0.1;7.0;1.0;0.8;0.07;0.8;0.8164965809277259;0.06;2.0;1.0
œËŒ¿ œ-07.04;1;0.5;0.052000000000000005;0.5;0.24742816898210704;0.0;0.0;0.0;0.67;0.01;0.6666666666666666;0.24999999999999997;0.0;11.7;0.0;0.4;0.01;0.2;0.408248290463863;0.005;8.9;1.0
œËŒ¿ œ-03.02;1;0.79;0.066;0.875;0.6022990399437674;0.012;7.7;1.0;1.0;0.025;1.0;0.24999999999999997;0.002;11.3;1.0;0.4;0.01;0.2;0.408248290463863;0.023;12.2;1.0
œËŒ¿ œ-01.02;1;0.86;0.16;1.0;0.38730538788623103;0.04;11.73;1.0;1.0;0.04;0.6666666666666666;0.9999999999999999;0.0;13.77;1.0;1.0;0.02;0.2;0.816496580927726;0.01;11.78;1.0
œËŒ¿ œ-01.02;1;0.79;0.15;1.0;0.25050356444338207;0.03;9.17;1.0;1.0;0.06;1.0;0.0;0.021;5.25;1.0;1.0;0.06;0.6000000000000001;0.9999999999999999;0.06;6.17;1.0
œËŒ¿ œ-07.01;1;0.86;0.04;0.375;0.31467849686779914;0.0;8.55;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.8;0.0;0.0;0.0;0.0;9.5;1.0
œËŒ¿ œ-05.01;0;0.86;0.12;0.875;0.5979636845886912;0.0;10.64;1.0;1.0;0.06;1.0;0.0;0.0;10.11;1.0;0.8;0.08;0.8;0.816496580927726;0.0;15.7;1.0
œËŒ¿ œ-05.04;1;0.21;0.01;0.125;0.2621325052190164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-05.01;1;0.79;0.13;1.0;0.22620696417943206;0.0;5.92;1.0;1.0;0.02;0.3333333333333333;0.9999999999999999;0.0;11.5;1.0;0.4;0.08;0.8;0.816496580927726;0.0;10.5;0.0
œËŒ¿ œ-07.02;1;0.0;0.0;0.0;0.26013299085723596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-06.04;1;0.79;0.075;0.5;0.20869064674654972;0.0;8.81;1.0;1.0;0.01;0.3333333333333333;0.49999999999999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-09.01;0;0.93;0.10800000000000001;0.875;0.21282353601299112;0.01;14.41;1.0;1.0;0.06;1.0;0.0;0.0;13.9;1.0;1.0;0.08;0.8;0.8164965809277259;0.0401;17.1;1.0
œËŒ¿ œ-01.02;1;0.5;0.1;0.75;0.2605826592842278;0.075;6.57;1.0;0.33;0.06;1.0;0.0;0.0;12.07;0.0;0.6;0.06;0.6000000000000001;0.9999999999999999;0.012;12.2;1.0
œËŒ¿ œ-03.04;0;0.93;0.16;1.0;0.2523660701205217;0.0174;20.0;1.0;0.67;0.04;0.6666666666666666;0.9999999999999999;0.031;16.91;0.0;0.8;0.06;0.6000000000000001;0.9999999999999999;0.008;20.0;1.0
œËŒ¿ œ-08.02;0;0.71;0.16;1.0;0.2585222447764938;0.0;14.0;1.0;0.0;0.06;1.0;0.0;0.0;14.9;1.0;0.6;0.1;1.0;0.0;0.0;13.1;1.0
œËŒ¿ œ-06.01;1;0.14;0.06;0.375;0.359514202493622;0.0;0.0;0.0;0.33;0.0;0.0;0.0;0.1;2.0;1.0;0.8;0.0;0.0;0.0;0.06;3.0;1.0
œËŒ¿ œ-02.04;0;0.79;0.1445;1.0;0.6206139646835513;0.0405;11.6;1.0;1.0;0.055;1.0;0.24999999999999997;0.07;17.0;1.0;1.0;0.08;1.0;0.3818813079129866;0.009000000000000001;19.0;1.0
œËŒ¿ œ-02.01;1;0.93;0.14;1.0;0.260132990857236;0.0;7.0;1.0;1.0;0.05;1.0;0.49999999999999994;0.0;10.0;1.0;0.8;0.09;1.0;0.40824829046386296;0.01;12.0;1.0
œËŒ¿ œ-01.03;0;0.86;0.115;0.75;0.24339226567252115;0.02;11.0;1.0;1.0;0.06;1.0;0.0;0.04;16.0;1.0;1.0;0.09;1.0;0.40824829046386296;0.02;17.0;1.0
œËŒ¿ œ-07.04;1;0.79;0.09600000000000002;1.0;0.28970417046890257;0.032;6.4;1.0;1.0;0.055;1.0;0.24999999999999997;0.07;11.4;1.0;1.0;0.09;1.0;0.408248290463863;0.085;15.0;1.0
œËŒ¿ œ-09.02;0;0.43;0.09;0.75;0.21422716894125315;0.01;7.0;0.0;1.0;0.05;1.0;0.49999999999999994;0.0;10.0;1.0;0.8;0.04;0.4;0.9999999999999999;0.0;11.0;1.0
