 ÓÏ‡Ì‰‡;ÕÂ Ò‰‡Î(-‡);œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 1;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 2;œÓÒÂ˘ÂÌËÂ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;¡‡ÎÎ˚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÎË˜ÂÒÚ‚Ó ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÂÌ¸ ‰ËÒÔÂÒËË ·‡ÎÎÓ‚ ‰Ó  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;ƒÓÒÚ‡‚ÎÂÌÌ˚Â ·‡ÎÎ˚ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3; ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3;œËÒÛÚÒÚ‚ËÂ Ì‡  ÓÌÚÓÎ¸Ì‡ˇ ‡·ÓÚ‡ 3
œËŒ¿ œ-18;0;1.0;0.15600000000000003;1.0;0.783836717690617;0.0;14.7;1.0;1.0;0.057;1.0;0.8611620056644395;0.0;16.3;1.0;0.86;0.13;1.0;0.8582812651408813;0.0;12.7;1.0
œËŒ¿ œ-18;0;1.0;0.11699999999999999;0.75;0.959218431849597;0.0;13.7;1.0;1.0;0.059000000000000004;1.0;0.9608792270045642;0.0;19.4;1.0;0.71;0.08;0.6666666666666666;0.918425647157061;0.05;11.9;1.0
œËŒ¿ œ-15 ÿ≈Õ;0;0.67;0.13;1.0;0.7810249675906655;0.02;9.05;1.0;0.75;0.06;1.0;0.8112726208286106;0.01;11.11;1.0;0.71;0.0774;0.8333333333333333;0.7585649760254667;0.059000000000000004;13.96;1.0
œËŒ¿ œ-38;1;0.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-18;1;0.78;0.07;0.625;0.812403840463596;0.0;7.3;1.0;0.5;0.0;0.0;0.7408703590297624;0.0;0.0;0.0;0.29;0.04;0.3333333333333333;0.7387786304223561;0.0;7.0;1.0
œËŒ¿ œ-28;0;0.89;0.16;1.0;0.8;0.01;10.72;1.0;0.75;0.06;1.0;0.82065180664829;0.0;11.44;1.0;0.71;0.08;0.6666666666666666;0.8746584032663104;0.0;5.5;0.0
œËŒ¿ œ-14;0;0.89;0.09359999999999999;0.875;0.7912420615715522;0.0;16.18;1.0;0.25;0.05;1.0;0.8147016481572896;0.0;16.17;1.0;0.71;0.079;0.8333333333333333;0.7566070043801537;0.0;10.61;1.0
œËŒ¿ œ-18;0;1.0;0.155;1.0;0.788986691902975;0.0;13.0;1.0;1.0;0.057999999999999996;1.0;0.8657944328765343;0.0;20.0;1.0;1.0;0.13;1.0;0.8609566757225691;0.0;17.3;1.0
œËŒ¿ œ-18;1;0.67;0.04;0.25;0.8000000000000002;0.0;7.5;1.0;0.75;0.015;0.3333333333333333;0.7408703590297623;0.0;12.5;0.0;0.57;0.0;0.0;0.5852138363273119;0.0;0.0;0.0
œËŒ¿ œ-26 —œ;0;1.0;0.15;1.0;0.806225774829855;0.08;9.83;1.0;1.0;0.06;1.0;0.823754471047914;0.10830000000000001;10.0;1.0;0.86;0.13;1.0;0.7922861022649396;0.04;18.83;1.0
œËŒ¿ œ-18;0;0.89;0.151;1.0;0.7712976079309465;0.0;17.0;0.0;0.5;0.054000000000000006;1.0;0.8403702887550357;0.0;14.4;1.0;0.71;0.073;0.6666666666666666;0.8420503107387834;0.05;9.0;1.0
œËŒ¿ œ-18;1;0.78;0.14800000000000002;1.0;0.795989949685296;0.0;0.0;0.0;0.25;0.0;0.0;0.9534964895349933;0.0;12.4;0.0;0.29;0.065;0.6666666666666666;0.8921373836218999;0.0;0.0;0.0
œËŒ¿ œ-28;0;1.0;0.16;1.0;0.8;0.0;6.88;1.0;0.75;0.06;1.0;0.8844332774281066;0.032;9.84;1.0;0.71;0.1;0.8333333333333333;0.8363333975829068;0.07;9.16;1.0
œËŒ¿ œ-18;1;1.0;0.117;0.875;0.8271033792700886;0.0;0.0;0.0;0.75;0.048;1.0;0.8571269839800091;0.0;7.2;1.0;0.71;0.02;0.16666666666666666;0.8372868709623047;0.0;3.0;1.0
œËŒ¿ œ-35;1;0.78;0.018;0.375;0.31559467676119;0.0;3.0;1.0;0.25;0.0;0.0;0.2788460185134734;0.0;9.2;1.0;0.43;0.02;0.16666666666666666;0.44099025732585734;0.0;14.5;1.0
œËŒ¿ œ-34;1;1.0;0.076;0.75;0.7799999999999999;0.01;8.7;1.0;1.0;0.05;1.0;0.8026741021645798;0.015;11.0;1.0;0.71;0.08;0.8333333333333333;0.7707998410177801;0.0;1.0;1.0
œËŒ¿ œ-34;1;1.0;0.128;1.0;0.7110555533852472;0.08;7.0;1.0;1.0;0.055;1.0;0.7449489778446822;0.02;12.0;1.0;0.71;0.085;0.8333333333333333;0.7312722731057933;0.0;4.7;1.0
œËŒ¿ œ-18;1;1.0;0.04;0.25;0.8000000000000002;0.0;13.2;1.0;1.0;0.0;0.0;0.6798692684790378;0.0;0.0;1.0;0.57;0.0;0.0;0.5291311307513668;0.0;0.0;0.0
œËŒ¿ œ-18;0;0.67;0.16;1.0;0.8;0.0;20.0;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;20.0;1.0;0.71;0.1;0.8333333333333333;0.864067518241825;0.0;17.0;0.0
œËŒ¿ œ-18;1;1.0;0.013999999999999999;0.25;0.35832945734337834;0.0;2.5;1.0;1.0;0.0;0.0;0.29992591677871977;0.0;7.7;0.0;1.0;0.03;0.5;0.37343885978360764;0.0;2.0;1.0
œËŒ¿ œ-18;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-14;0;0.78;0.139;1.0;0.7930321557162736;0.04;11.01;1.0;1.0;0.06;1.0;0.8160694748335474;0.01;11.64;1.0;0.71;0.095;0.8333333333333333;0.7855711553213112;0.04;9.5;1.0
œËŒ¿ œ-18;0;0.78;0.16;1.0;0.8;0.0;20.0;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;20.0;1.0;0.71;0.1;0.8333333333333333;0.864067518241825;0.0;20.0;1.0
œËŒ¿ œ-18;0;1.0;0.14400000000000002;1.0;0.7405403432629447;0.0;14.7;1.0;1.0;0.055;1.0;0.8193222131059849;0.0;17.5;1.0;0.71;0.09300000000000001;0.8333333333333333;0.8045826168079421;0.0;12.0;1.0
œËŒ¿ œ-21;1;0.56;0.08;0.875;0.6000000000000001;0.08;9.17;1.0;1.0;0.02;0.3333333333333333;0.6998542122237652;0.0967;7.0;0.0;0.29;0.0;0.0;0.6227562270650909;0.0983;8.0;1.0
œËŒ¿ œ-21;1;0.78;0.147;1.0;0.8295179322956194;0.0;3.6;1.0;1.0;0.04;0.6666666666666666;0.9372773809758181;0.0;10.9;1.0;0.71;0.0;0.0;0.9032760735673875;0.08800000000000001;9.0;1.0
œËŒ¿ œ-28;0;1.0;0.14;0.875;0.9165151389911679;0.0;4.47;1.0;1.0;0.06;1.0;0.9428090415820634;0.0;10.92;1.0;0.71;0.1;0.8333333333333333;0.8943948529276572;0.0;9.66;1.0
œËŒ¿ œ-06;0;1.0;0.145;1.0;0.788986691902975;0.095;20.0;1.0;1.0;0.06;1.0;0.8120583572072909;0.0;18.7;1.0;0.71;0.09;0.8333333333333333;0.8178896830854587;0.0;12.3;1.0
œËŒ¿ œ-06;1;0.11;0.0;0.0;0.0;0.01;9.8;1.0;1.0;0.02;0.3333333333333333;0.5150787536377127;0.0;11.5;1.0;0.14;0.0;0.0;0.3911591293589789;0.0;0.0;0.0
œËŒ¿ œ-06;1;0.22;0.015;0.25;0.32015621187164245;0.0;0.0;0.0;0.0;0.0;0.0;0.2789374884252377;0.0;0.0;0.0;0.0;0.0;0.0;0.21445911970699896;0.03;0.0;0.0
œËŒ¿ œ-06;0;0.67;0.11;1.0;0.7999999999999999;0.0;13.1;1.0;0.25;0.05;1.0;0.7889543583705185;0.0;18.3;1.0;0.43;0.03;0.3333333333333333;0.7904254002098511;0.03;12.3;1.0
œËŒ¿ œ-21;0;0.33;0.14;0.875;0.9165151389911679;0.0;8.9;1.0;0.5;0.04;0.6666666666666666;0.9797958971132713;0.0;11.0;0.0;0.43;0.0;0.0;0.9164820023277379;0.0;0.0;0.0
œËŒ¿ œ-34;1;0.89;0.059000000000000004;0.375;0.90160967164289;0.0;2.7;1.0;0.75;0.005;0.3333333333333333;0.7801424371371054;0.01;6.0;0.0;0.29;0.035;0.3333333333333333;0.7397262330199267;0.0;8.7;1.0
œËŒ¿ œ-06;1;1.0;0.05;0.625;0.6324555320336759;0.06;7.1;1.0;1.0;0.04;0.6666666666666666;0.7889543583705186;0.0;12.3;1.0;0.71;0.09;0.8333333333333333;0.8198360491836055;0.095;9.7;1.0
œËŒ¿ œ-34;1;0.67;0.075;0.625;0.8139410298049853;0.01;9.5;1.0;0.25;0.015;0.3333333333333333;0.7889543583705186;0.0;7.0;0.0;0.57;0.07;0.6666666666666666;0.8016922817924182;0.14;14.0;1.0
œËŒ¿ œ-21;0;0.89;0.12;0.75;0.9797958971132713;0.0;9.7;1.0;0.75;0.04;0.6666666666666666;0.9977753031397176;0.0;14.3;0.0;0.57;0.0;0.0;0.8943948529276573;0.146;13.4;1.0
œËŒ¿ œ-34;1;0.89;0.106;0.875;0.8138795979750323;0.07;11.0;1.0;0.25;0.055;1.0;0.8278629976373765;0.01;9.9;1.0;0.71;0.04;0.5;0.7901384679647451;0.0;12.3;1.0
œËŒ¿ œ-26 —œ;0;0.89;0.07;0.5;0.9;0.08;9.72;1.0;1.0;0.02;0.3333333333333333;0.8949974347244049;0.0416;9.33;1.0;0.86;0.1;0.8333333333333333;0.9119349894109339;0.04;19.0;1.0
œËŒ¿ œ-04;0;1.0;0.15500000000000003;1.0;0.7787810988975015;0.012;11.5;1.0;1.0;0.057999999999999996;1.0;0.7983720681384547;0.006;12.5;1.0;1.0;0.077;0.6666666666666666;0.823974634960993;0.005;9.0;1.0
œËŒ¿ œ-06;1;1.0;0.125;0.875;0.9287087810503355;0.05;12.2;1.0;1.0;0.06;1.0;0.9182114380130315;0.115;11.5;1.0;0.86;0.09;0.8333333333333333;0.8506903359270631;0.03;6.2;1.0
œËŒ¿ œ-28;0;1.0;0.16;1.0;0.8;0.0;11.67;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;7.0;0.0;0.71;0.1;0.8333333333333333;0.864067518241825;0.0;3.0;1.0
œËŒ¿ œ-06;0;1.0;0.125;0.875;0.873212459828649;0.025;14.7;1.0;1.0;0.05;1.0;0.8608550566567107;0.0;16.6;1.0;0.57;0.06;0.6666666666666666;0.8289502216329732;0.03;16.7;1.0
œËŒ¿ œ-27;0;0.89;0.16;1.0;0.8;0.0;9.16;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;15.67;1.0;0.86;0.1;0.8333333333333333;0.864067518241825;0.01;10.67;1.0
œËŒ¿ œ-05 »ÌÚÂ„‡ˆËˇ;1;0.56;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.67;1.0;0.14;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-34;1;0.78;0.076;0.625;0.8708616422830897;0.01;9.6;1.0;0.5;0.02;0.3333333333333333;0.8773801447305193;0.02;9.8;1.0;0.86;0.055;0.6666666666666666;0.7869695353759805;0.16;8.0;1.0
œËŒ¿ œ-21;1;0.67;0.14;0.875;0.9165151389911679;0.0;14.8;0.0;0.0;0.04;0.6666666666666666;0.9797958971132713;0.0;0.0;0.0;0.0;0.0;0.0;0.9164820023277379;0.013000000000000001;6.9;0.0
œËŒ¿ œ-26 —œ;0;1.0;0.06;0.375;0.9165151389911679;0.08;8.78;1.0;1.0;0.02;0.3333333333333333;0.9035079029052513;0.1;8.0;1.0;1.0;0.1;0.8333333333333333;0.9293067406286059;0.04;15.16;1.0
œËŒ¿ œ-21;1;1.0;0.14;0.875;0.9165151389911679;0.0;6.8;1.0;1.0;0.04;0.6666666666666666;0.9797958971132713;0.0;12.1;1.0;0.86;0.0;0.0;0.9164820023277379;0.121;7.0;1.0
œËŒ¿ œ-04;1;1.0;0.13799999999999998;1.0;0.7068238818828917;0.003;3.0;1.0;0.75;0.055999999999999994;1.0;0.7424449405820733;0.003;9.0;1.0;0.71;0.072;0.6666666666666666;0.767368732764224;0.005;6.0;1.0
œËŒ¿ œ-04;1;1.0;0.10200000000000001;0.875;0.7652450587883597;0.006;1.0;1.0;0.75;0.0;0.0;0.7941109776964169;0.0;6.5;1.0;0.57;0.055999999999999994;0.5;0.7917560520886101;0.003;2.5;1.0
œËŒ¿ œ-28;0;0.89;0.16;1.0;0.8;0.0;6.0;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;10.67;1.0;1.0;0.1;0.8333333333333333;0.864067518241825;0.0;8.33;1.0
œËŒ¿ œ-21;0;0.89;0.16;1.0;0.8;0.0;12.8;1.0;0.75;0.04;0.6666666666666666;0.9428090415820635;0.0;16.7;1.0;0.86;0.0;0.0;0.9309156777185081;0.131;7.4;1.0
œËŒ¿ œ-28;0;1.0;0.16;1.0;0.8;0.0;6.67;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;8.62;1.0;0.86;0.1;0.8333333333333333;0.864067518241825;0.04;16.83;1.0
œËŒ¿ œ-21;0;0.44;0.14;0.875;0.9165151389911679;0.0;6.9;0.0;0.5;0.04;0.6666666666666666;0.9797958971132713;0.0;14.8;1.0;0.71;0.0;0.0;0.9164820023277379;0.129;16.4;1.0
œËŒ¿ œ-27;0;1.0;0.16;1.0;0.8;0.0;9.67;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;12.33;0.0;0.57;0.08;0.6666666666666666;0.8943948529276571;0.0;4.0;1.0
œËŒ¿ œ-21;0;0.78;0.16;1.0;0.8;0.0;15.4;1.0;1.0;0.04;0.6666666666666666;0.9428090415820635;0.0;14.5;0.0;0.29;0.0;0.0;0.9309156777185081;0.127;7.4;0.0
œËŒ¿ œ-34;1;0.89;0.114;1.0;0.6974238309665077;0.01;9.8;1.0;0.75;0.025;1.0;0.6713145799892345;0.1;8.7;0.0;0.43;0.06;0.8333333333333333;0.6232375536038258;0.06;4.5;1.0
œËŒ¿ œ-11 ÿ≈Õ;0;0.67;0.1;0.75;0.8944271909999159;0.0;15.0;1.0;0.25;0.06;1.0;0.9147320339189784;0.02;15.0;0.0;0.14;0.055999999999999994;0.5;0.8760903448877214;0.0;15.0;1.0
œËŒ¿ œ-21;0;1.0;0.16;1.0;0.8;0.0;17.7;1.0;1.0;0.04;0.6666666666666666;0.9428090415820635;0.0;17.4;1.0;0.71;0.0;0.0;0.9309156777185081;0.139;10.0;1.0
œËŒ¿ œ-28;1;0.89;0.01;0.125;0.30000000000000004;0.0;8.66;0.0;0.0;0.0;0.0;0.24944382578492946;0.0;2.33;1.0;0.71;0.0;0.0;0.1914784983836125;0.005;3.0;1.0
œËŒ¿ œ-02;1;0.56;0.047;0.375;0.7537240874484509;0.02;4.4;1.0;0.75;0.04;1.0;0.7784403559394272;0.0;5.0;1.0;0.71;0.05;0.5;0.7585457277773874;0.0;5.0;1.0
œËŒ¿ œ-21;0;1.0;0.16;1.0;0.8;0.0;12.1;1.0;0.5;0.04;0.6666666666666666;0.9428090415820635;0.0;19.2;1.0;0.86;0.0;0.0;0.9309156777185081;0.157;10.0;1.0
œËŒ¿ œ-28;0;0.89;0.16;1.0;0.8;0.0;10.5;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;9.0;1.0;0.86;0.1;0.8333333333333333;0.864067518241825;0.005;7.65;1.0
œËŒ¿ œ-11 ÿ≈Õ;0;0.89;0.15;1.0;0.806225774829855;0.09;19.0;1.0;0.75;0.02;0.3333333333333333;0.9394961741404219;0.03;15.0;1.0;0.71;0.04;0.3333333333333333;0.916308803421849;0.005;13.0;1.0
œËŒ¿ œ-25;0;1.0;0.16;1.0;0.8;0.0817;7.0;1.0;0.75;0.06;1.0;0.82065180664829;0.052199999999999996;6.0;1.0;0.43;0.06;0.5;0.8852384057490702;0.02;0.0;0.0
œËŒ¿ œ-15 ÿ≈Õ;1;0.67;0.10360000000000001;1.0;0.6208735781139345;0.019;4.16;1.0;0.75;0.057999999999999996;1.0;0.7158682469133378;0.0;12.33;0.0;0.57;0.083;0.8333333333333333;0.7129484252068328;0.047;10.13;1.0
œËŒ¿ œ-11 ÿ≈Õ;0;0.89;0.08;0.625;0.8717797887081348;0.0;10.0;1.0;0.75;0.06;1.0;0.9258200997725514;0.02;15.0;1.0;0.71;0.076;0.6666666666666666;0.8756110269875879;0.0;11.0;1.0
œËŒ¿ œ-38;0;0.67;0.07;0.5;0.9000000000000001;0.0;11.05;1.0;0.75;0.05;1.0;0.9092121131323904;0.0;16.01;1.0;0.71;0.08;0.6666666666666666;0.8887873064078333;0.0;16.32;0.0
œËŒ¿ œ-21;0;1.0;0.16;1.0;0.8;0.04;15.0;1.0;1.0;0.04;0.6666666666666666;0.9035079029052513;0.0;18.9;1.0;0.86;0.0;0.0;0.9350491644243688;0.121;20.0;1.0
œËŒ¿ œ-35;0;1.0;0.14700000000000002;1.0;0.7483982896827064;0.009000000000000001;11.5;1.0;1.0;0.06;1.0;0.7839265375827831;0.0;16.3;1.0;0.71;0.1;0.8333333333333333;0.7756088223759086;0.06;12.2;1.0
œËŒ¿ œ-26 —œ;0;0.89;0.07;0.5;0.9;0.08;9.83;1.0;0.75;0.02;0.3333333333333333;0.8949974347244049;0.055;9.0;1.0;0.71;0.02;0.16666666666666666;0.7998198955495301;0.02;18.67;1.0
œËŒ¿ œ-38;1;0.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0;0.0;0.0
œËŒ¿ œ-21;0;0.67;0.14;0.875;0.9165151389911679;0.0;13.9;1.0;0.25;0.06;1.0;0.9428090415820634;0.0;16.9;0.0;0.29;0.0;0.0;0.9309156777185081;0.0;11.33;1.0
œËŒ¿ œ-21;0;0.89;0.16;1.0;0.8;0.0;17.3;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;19.5;1.0;0.71;0.0;0.0;0.938049235508368;0.15869999999999998;8.33;1.0
œËŒ¿ œ-03 ÿ≈Õ;1;0.89;0.075;0.625;0.8139410298049853;0.02;12.2;1.0;0.75;0.0;0.0;0.7668182340565673;0.01;12.0;1.0;0.43;0.0;0.0;0.6338919587770091;0.15;12.0;1.0
œËŒ¿ œ-21;0;0.33;0.16;1.0;0.8;0.0;18.1;1.0;1.0;0.06;1.0;0.8844332774281066;0.0;20.0;1.0;0.86;0.0;0.0;0.938049235508368;0.149;9.0;1.0
œËŒ¿ œ-15 ÿ≈Õ;0;0.89;0.11320000000000001;0.875;0.8000099999375008;0.009000000000000001;9.88;1.0;0.75;0.057999999999999996;1.0;0.8245815265196953;0.0;8.12;1.0;0.86;0.079;0.8333333333333333;0.7789933731679459;0.018000000000000002;15.66;0.0
œËŒ¿ œ-11 ÿ≈Õ;1;0.78;0.09;0.75;0.8306623862918076;0.07;7.0;1.0;0.5;0.06;1.0;0.8835226340609272;0.063;15.0;1.0;0.57;0.037000000000000005;0.3333333333333333;0.8506903359270631;0.0;7.0;1.0
œËŒ¿ œ-27;0;0.22;0.15;1.0;0.806225774829855;0.0;4.18;0.0;0.5;0.06;1.0;0.8793937305515279;0.0;13.7;1.0;0.57;0.1;0.8333333333333333;0.8582618476716726;0.0;5.83;1.0
œËŒ¿ œ-21;0;0.89;0.155;1.0;0.788986691902975;0.0;12.4;1.0;0.75;0.06;1.0;0.873053390247253;0.0;18.4;1.0;0.71;0.0;0.0;0.9214690794738966;0.092;8.5;1.0
œËŒ¿ œ-11 ÿ≈Õ;0;0.67;0.14;1.0;0.8;0.03;14.0;1.0;0.5;0.06;1.0;0.82065180664829;0.02;17.0;1.0;0.43;0.052000000000000005;0.5;0.8423066191286768;0.0;6.5;1.0
œËŒ¿ œ-31;1;0.67;0.14;0.875;0.9165151389911681;0.0;9.16;1.0;1.0;0.04;0.6666666666666666;0.9797958971132713;0.0;4.49;0.0;0.29;0.0;0.0;0.9164820023277379;0.0;0.0;1.0
œËŒ¿ œ-38;1;0.44;0.08;0.625;0.8717797887081347;0.0;13.08;1.0;0.25;0.02;0.3333333333333333;0.8692269873603533;0.0783;0.0;0.0;0.14;0.07;0.6666666666666666;0.8460774163961116;0.0575;12.34;1.0
œËŒ¿ œ-32;1;0.89;0.109;1.0;0.6876772498781677;0.0;5.36;0.0;0.5;0.018000000000000002;0.6666666666666666;0.7069810621383167;0.0;10.67;1.0;0.71;0.04;0.3333333333333333;0.7357949326595985;0.0;6.83;1.0
œËŒ¿ œ-11 ÿ≈Õ;0;0.89;0.12;0.875;0.8717797887081348;0.05;13.0;1.0;0.5;0.04;0.6666666666666666;0.9147320339189784;0.02;16.0;0.0;0.43;0.08;0.6666666666666666;0.882977256703096;0.01;9.0;1.0
œËŒ¿ œ-27;0;0.89;0.16;1.0;0.8;0.0;8.6;1.0;0.75;0.06;1.0;0.8844332774281066;0.0;8.67;1.0;0.86;0.1;0.8333333333333333;0.864067518241825;0.0;8.66;1.0
œËŒ¿ œ-11 ÿ≈Õ;0;0.78;0.13;1.0;0.7810249675906655;0.03;15.0;1.0;0.75;0.02;0.3333333333333333;0.8835226340609272;0.02;11.5;0.0;0.57;0.065;0.6666666666666666;0.8128360295272171;0.0;19.0;1.0
œËŒ¿ œ-21;0;0.89;0.14;0.875;0.9165151389911679;0.0;6.0;1.0;0.75;0.06;1.0;0.9428090415820634;0.0;16.67;1.0;0.71;0.0;0.0;0.9309156777185081;0.1013;13.2;1.0
œËŒ¿ œ-15 ÿ≈Õ;1;0.11;0.0212;0.25;0.4248482081873478;0.0;0.0;0.0;0.0;0.0;0.0;0.37161533765935106;0.0;0.0;0.0;0.29;0.009000000000000001;0.16666666666666666;0.33228642457026486;0.0;0.0;0.0
œËŒ¿ œ-04;0;1.0;0.149;1.0;0.7595393340703297;0.019;9.5;1.0;1.0;0.057;1.0;0.7814168189244197;0.006;9.5;1.0;1.0;0.098;0.8333333333333333;0.769164175871023;0.015;6.0;1.0
œËŒ¿ œ-21;0;0.89;0.1;0.625;1.0;0.0;13.9;1.0;0.75;0.06;1.0;0.9977753031397176;0.0;17.2;1.0;0.43;0.0;0.0;0.8943948529276573;0.139;10.0;1.0
œËŒ¿ œ-21;0;0.89;0.14;0.875;0.9165151389911679;0.0;16.2;1.0;0.75;0.06;1.0;0.9428090415820634;0.0;20.0;1.0;0.86;0.0;0.0;0.9309156777185081;0.158;20.0;1.0
œËŒ¿ œ-04;0;1.0;0.13899999999999998;1.0;0.7462573282722255;0.006;10.5;1.0;0.75;0.057;1.0;0.77182529481372;0.003;9.5;1.0;1.0;0.096;0.8333333333333333;0.7594341502557894;0.013000000000000001;13.5;1.0
œËŒ¿ œ-26 —œ;0;0.89;0.095;0.75;0.9069178573608527;0.0875;10.0;1.0;1.0;0.06;1.0;0.9292579879469777;0.1;10.0;1.0;0.86;0.1;0.8333333333333333;0.8761587974678071;0.02;20.0;1.0
œËŒ¿ œ-38;0;0.78;0.06;0.5;0.8;0.0;13.77;0.0;0.25;0.04;1.0;0.7888106377466155;0.0;15.41;0.0;0.57;0.09;0.8333333333333333;0.8144233349323352;0.0;15.49;1.0
œËŒ¿ œ-21;1;0.78;0.06;0.375;0.9165151389911679;0.0;0.0;0.0;0.25;0.0;0.0;0.8000000000000002;0.0;0.0;0.0;0.29;0.0;0.0;0.6324326655634912;0.0;0.0;0.0
œËŒ¿ œ-15 ÿ≈Õ;0;0.89;0.1333;1.0;0.7745973147384388;0.03;9.54;1.0;0.25;0.059000000000000004;1.0;0.8002286025421302;0.0;9.94;1.0;0.43;0.1;0.8333333333333333;0.7853980917535387;0.04;15.63;1.0
œËŒ¿ œ-38;1;0.67;0.06;0.5;0.8;0.0;5.0;1.0;0.75;0.06;1.0;0.9092121131323904;0.04;7.83;1.0;0.71;0.07;0.6666666666666666;0.8631285492508495;0.016;11.33;1.0
œËŒ¿ œ-21;1;0.67;0.14;0.875;0.9165151389911679;0.0;10.1;1.0;0.25;0.02;0.3333333333333333;0.9977753031397177;0.0;16.6;0.0;0.57;0.0;0.0;0.8943948529276573;0.133;8.0;1.0
œËŒ¿ œ-38;1;1.0;0.07;0.625;0.7810249675906655;0.0;7.83;1.0;0.5;0.04;0.6666666666666666;0.8537498983243798;0.0858;12.93;0.0;0.71;0.04;0.5;0.769405892914138;0.0;8.66;1.0
œËŒ¿ œ-38;0;1.0;0.1;0.875;0.7745966692414834;0.0;12.67;1.0;1.0;0.06;1.0;0.8537498983243798;0.0;14.33;1.0;0.71;0.07;0.6666666666666666;0.8306323536401387;0.0;13.66;1.0
œËŒ¿ œ-27;1;0.78;0.1475;1.0;0.7941190087134296;0.0;6.53;1.0;1.0;0.06;1.0;0.8701851654804408;0.0;8.67;1.0;1.0;0.1;0.8333333333333333;0.8522944350328727;0.005;6.67;1.0
œËŒ¿ œ-21;1;1.0;0.12;0.75;0.9797958971132713;0.0;11.1;1.0;1.0;0.02;0.3333333333333333;0.9977753031397176;0.0;16.4;1.0;0.86;0.0;0.0;0.864067518241825;0.191;8.4;1.0
œËŒ¿ œ-35;1;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
