Пол;Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Процент баллов до Контрольная работа 1;Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Процент баллов до Контрольная работа 2;Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Процент баллов до Контрольная работа 3;Контрольная работа 3
0.0;0;0.93;0.19700000000000004;9.0;0.64;0.6849999999999999;1.0;0.055;3.0;0.24;0.425;1.0;0.20600000000000002;6.0;0.89;0.7849999999999999
1.0;0;0.64;0.14;8.0;0.45;0.5;0.5;0.04;3.0;0.17;0.4;1.0;0.07;4.0;0.3;0.5
0.0;0;1.0;0.16;8.0;0.52;0.2325;1.0;0.06;3.0;0.26;0.6585;1.0;0.1;5.0;0.43;0.3
1.0;1;0.79;0.15;8.0;0.48;0.1765;1.0;0.06;3.0;0.26;0.2665;1.0;0.06;3.0;0.26;0.5
1.0;1;1.0;0.09949999999999999;8.0;0.32;0.33999999999999997;1.0;0.07550000000000001;4.0;0.33;0.0;0.86;0.016;4.0;0.07;0.475
1.0;0;0.5;0.1;6.0;0.32;0.65;0.75;0.06;3.0;0.26;0.8;0.57;0.03;2.0;0.13;0.55
1.0;0;1.0;0.05;5.0;0.16;0.4;0.75;0.03;3.0;0.13;0.7;1.0;0.1;5.0;0.43;0.9
1.0;1;0.71;0.05;4.0;0.16;0.35;1.0;0.01;1.0;0.04;0.6;0.86;0.04;2.0;0.17;0.95
1.0;1;0.64;0.1066;7.0;0.34;0.471;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.79;0.059;6.0;0.19;0.42000000000000004;0.75;0.032;3.0;0.14;0.8699999999999999;0.86;0.059000000000000004;5.0;0.26;0.9099999999999999
1.0;1;1.0;0.04;2.0;0.13;0.26749999999999996;0.5;0.0;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.3
1.0;0;0.93;0.15200000000000002;8.0;0.49;0.77;1.0;0.08800000000000001;4.0;0.38;0.765;0.86;0.151;6.0;0.65;0.765
0.0;1;0.79;0.1;7.0;0.32;0.05;0.75;0.11;4.0;0.48;0.15;1.0;0.11;4.0;0.48;0.05
0.0;1;0.57;0.09;7.0;0.29;0.1625;1.0;0.06;4.0;0.26;0.633;1.0;0.06;4.0;0.26;0.49000000000000005
1.0;0;1.0;0.16;8.0;0.52;0.8400000000000001;1.0;0.06;3.0;0.26;0.945;1.0;0.11;6.0;0.48;0.74
1.0;1;1.0;0.01;1.0;0.03;0.2;1.0;0.01;1.0;0.04;0.35;1.0;0.0;0.0;0.0;0.35
1.0;0;1.0;0.14300000000000002;9.0;0.46;0.6475;0.75;0.04;3.0;0.17;0.79;0.86;0.1;6.0;0.43;0.75
1.0;1;0.29;0.06;3.0;0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.254
1.0;0;0.71;0.185;9.0;0.6;0.657;0.5;0.06;3.0;0.26;0.6665;0.57;0.12;6.0;0.52;0.9734999999999999
0.0;1;1.0;0.055999999999999994;4.0;0.18;0.1885;1.0;0.06;3.0;0.26;0.15;0.86;0.07;4.0;0.3;0.61
1.0;0;1.0;0.16;8.0;0.52;0.843;1.0;0.06;3.0;0.26;0.6335;1.0;0.1;5.0;0.43;0.5650000000000001
0.0;0;0.86;0.054000000000000006;7.0;0.17;0.29;1.0;0.036000000000000004;3.0;0.16;0.6;1.0;0.11;6.0;0.48;0.575
0.0;0;0.79;0.08800000000000001;5.0;0.28;0.6455;1.0;0.06;3.0;0.26;0.6485000000000001;1.0;0.009000000000000001;1.0;0.04;0.96
0.0;0;0.86;0.15;8.0;0.48;0.4;0.75;0.08;4.0;0.35;0.65;1.0;0.125;6.0;0.54;0.75
1.0;0;1.0;0.15;8.0;0.48;0.3;1.0;0.07;4.0;0.3;0.48150000000000004;1.0;0.07;3.0;0.3;0.775
1.0;1;0.86;0.07;4.0;0.23;0.15;0.5;0.09;3.0;0.39;0.1;1.0;0.13;4.0;0.56;0.25
1.0;0;0.79;0.13;7.0;0.42;0.704;1.0;0.02;2.0;0.09;0.6849999999999999;1.0;0.06;3.0;0.26;0.675
1.0;0;0.64;0.16;8.0;0.52;0.6;0.25;0.027999999999999997;2.0;0.12;0.6195;0.29;0.006999999999999999;1.0;0.03;1.0
0.0;0;1.0;0.15;8.0;0.48;0.3725;1.0;0.06;3.0;0.26;0.41500000000000004;1.0;0.09;5.0;0.39;0.4085
1.0;0;0.86;0.11;7.0;0.35;0.593;0.75;0.054000000000000006;3.0;0.23;0.9075;0.0;0.017;2.0;0.07;0.7765
1.0;1;0.86;0.07;6.0;0.23;0.3;1.0;0.02;2.0;0.09;0.4;1.0;0.06;3.0;0.26;0.3
1.0;0;1.0;0.15;9.0;0.48;0.665;1.0;0.05;3.0;0.22;0.0;0.86;0.04;5.0;0.17;0.9
0.0;1;1.0;0.08;7.0;0.26;0.4;1.0;0.03;2.0;0.13;0.55;1.0;0.05;3.0;0.22;0.6
0.0;1;0.86;0.02;1.0;0.06;0.1855;1.0;0.0;0.0;0.0;0.372;1.0;0.0;0.0;0.0;0.315
1.0;0;0.93;0.06;3.0;0.19;0.1925;0.5;0.0443;4.0;0.19;0.7434999999999999;1.0;0.1675;3.0;0.73;0.7585
1.0;0;1.0;0.16;8.0;0.52;0.391;1.0;0.06;3.0;0.26;0.27349999999999997;1.0;0.1;5.0;0.43;0.6
1.0;0;0.93;0.1265;8.0;0.41;0.5599999999999999;1.0;0.06849999999999999;4.0;0.3;0.4;1.0;0.195;6.0;0.84;0.8550000000000001
1.0;1;0.86;0.0;0.0;0.0;0.2765;1.0;0.0;0.0;0.0;0.238;0.14;0.0;0.0;0.0;0.0
1.0;1;1.0;0.08;4.0;0.26;0.513;1.0;0.02;1.0;0.09;0.5705;1.0;0.0;0.0;0.0;0.85
1.0;0;0.79;0.10300000000000001;8.0;0.33;0.45999999999999996;1.0;0.05;4.0;0.22;0.43499999999999994;1.0;0.145;5.0;0.63;0.67
1.0;0;1.0;0.14300000000000002;9.0;0.46;0.575;1.0;0.05;3.0;0.22;0.76;1.0;0.1;6.0;0.43;0.9335000000000001
1.0;0;0.57;0.16;8.0;0.52;0.35;0.25;0.06;3.0;0.26;0.2165;0.57;0.1;5.0;0.43;0.5835
1.0;0;0.71;0.17;9.0;0.55;0.8125;0.75;0.04;2.0;0.17;0.8949999999999999;0.71;0.1;5.0;0.43;0.5349999999999999
0.0;0;1.0;0.1285;8.0;0.41;0.65;1.0;0.0805;4.0;0.35;0.76;1.0;0.144;6.0;0.62;0.775
1.0;1;0.79;0.06;3.0;0.19;0.126;1.0;0.0;0.0;0.0;0.2065;1.0;0.0;0.0;0.0;0.27
1.0;0;1.0;0.13;7.0;0.42;0.43499999999999994;1.0;0.05;3.0;0.22;0.3285;1.0;0.1;5.0;0.43;0.355
1.0;1;0.57;0.017;5.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0;0.93;0.16;8.0;0.52;0.6;1.0;0.06;3.0;0.26;0.675;1.0;0.1;5.0;0.43;0.525
1.0;0;1.0;0.16;8.0;0.52;0.307;1.0;0.06;3.0;0.26;0.55;1.0;0.09;5.0;0.39;0.8585
0.0;0;0.86;0.115;8.0;0.37;0.61;0.75;0.061;4.0;0.26;0.747;0.29;0.06;5.0;0.26;0.825
0.0;0;0.86;0.16;8.0;0.52;0.55;1.0;0.09;4.0;0.39;0.5;0.57;0.07;4.0;0.3;0.65
1.0;0;1.0;0.13;7.0;0.42;0.655;0.75;0.04;2.0;0.17;0.7375;0.57;0.0;0.0;0.0;0.8335000000000001
1.0;0;0.93;0.13;7.0;0.42;0.8;1.0;0.04;3.0;0.17;0.6;0.86;0.07;4.0;0.3;0.65
1.0;1;1.0;0.081;9.0;0.26;0.335;1.0;0.037000000000000005;3.0;0.16;0.6;0.86;0.09699999999999999;6.0;0.42;0.62
1.0;1;0.5;0.105;6.0;0.34;0.5335;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;0.93;0.11;7.0;0.35;0.33999999999999997;1.0;0.06;3.0;0.26;0.2285;1.0;0.04;2.0;0.17;0.15
1.0;0;1.0;0.11;7.0;0.35;0.375;1.0;0.06;3.0;0.26;0.35350000000000004;1.0;0.06;3.0;0.26;0.25
1.0;0;1.0;0.18;9.0;0.58;0.47850000000000004;1.0;0.05;3.0;0.22;0.9625;1.0;0.13;5.0;0.56;0.5885
1.0;0;1.0;0.15;8.0;0.48;0.7304999999999999;1.0;0.04;2.0;0.17;0.74;1.0;0.1;5.0;0.43;0.89
1.0;1;0.64;0.07200000000000001;6.0;0.23;0.185;0.25;0.02;1.0;0.09;0.4665;0.43;0.0;0.0;0.0;0.0
0.0;0;0.93;0.06499999999999999;8.0;0.21;0.325;1.0;0.092;4.0;0.4;0.34500000000000003;0.86;0.15;6.0;0.65;0.49000000000000005
1.0;0;0.79;0.04;3.0;0.13;0.75;0.5;0.02;1.0;0.09;1.0;0.57;0.02;1.0;0.09;1.0
1.0;0;0.79;0.16;8.0;0.52;0.35;0.75;0.06;3.0;0.26;0.35;0.57;0.1;5.0;0.43;0.35
0.0;0;1.0;0.15;8.0;0.48;0.76;1.0;0.04;2.0;0.17;0.425;1.0;0.06;3.0;0.26;0.35
0.0;0;0.57;0.12;7.0;0.39;0.4;1.0;0.04;2.0;0.17;0.45;1.0;0.1;5.0;0.43;0.6
1.0;0;0.79;0.138;8.0;0.45;0.5685;1.0;0.055;3.0;0.24;0.7335;1.0;0.1;5.0;0.43;0.645
1.0;0;1.0;0.13;8.0;0.42;0.6;1.0;0.03;3.0;0.13;0.75;1.0;0.08;4.0;0.35;0.3
1.0;0;0.93;0.085;6.0;0.27;0.47350000000000003;1.0;0.06;3.0;0.26;0.6745;0.86;0.08;4.0;0.35;0.6465
0.0;0;0.93;0.14;8.0;0.45;0.736;1.0;0.06;3.0;0.26;0.502;0.86;0.08;4.0;0.35;0.54
1.0;0;0.79;0.105;7.0;0.34;0.55;1.0;0.055;4.0;0.24;0.75;1.0;0.065;4.0;0.28;0.65
0.0;0;0.86;0.13;8.0;0.42;0.6385;1.0;0.04;2.0;0.17;0.4625;0.86;0.1;5.0;0.43;0.605
1.0;1;1.0;0.029000000000000005;8.0;0.09;0.155;1.0;0.025;4.0;0.11;0.5349999999999999;1.0;0.057;5.0;0.25;0.175
1.0;1;0.71;0.09;6.0;0.29;0.1125;0.0;0.01;1.0;0.04;0.2785;0.86;0.03;2.0;0.13;0.34750000000000003
0.0;0;0.64;0.09;6.0;0.29;0.7565000000000001;1.0;0.0;0.0;0.0;0.6505;0.86;0.02;1.0;0.09;1.0
1.0;0;1.0;0.13;8.0;0.42;0.7;1.0;0.08;4.0;0.35;0.65;1.0;0.125;6.0;0.54;0.5
1.0;1;0.07;0.01;1.0;0.03;0.1;0.25;0.0;0.0;0.0;0.3;0.43;0.0;0.0;0.0;0.0
0.0;0;0.86;0.16;8.0;0.52;0.2;0.75;0.12;4.0;0.52;0.15;0.86;0.14;6.0;0.61;0.05
0.0;0;1.0;0.14;7.0;0.45;0.28250000000000003;1.0;0.05;3.0;0.22;0.5;1.0;0.08;4.0;0.35;0.875
0.0;1;0.86;0.05;4.0;0.16;0.55;1.0;0.01;1.0;0.04;0.3;0.43;0.01;1.0;0.04;0.0
1.0;0;0.79;0.135;8.0;0.44;0.75;1.0;0.05;3.0;0.22;0.7;0.71;0.08;4.0;0.35;0.6
1.0;1;0.93;0.11;7.0;0.35;0.205;1.0;0.01;1.0;0.04;0.2665;0.86;0.02;2.0;0.09;0.0085
1.0;0;0.86;0.15;8.0;0.48;0.42000000000000004;1.0;0.06;3.0;0.26;0.2;0.86;0.1;5.0;0.43;0.5700000000000001
1.0;1;0.5;0.09;5.0;0.29;0.0;0.25;0.01;1.0;0.04;0.0;0.14;0.02;2.0;0.09;0.0
1.0;1;0.93;0.04;2.0;0.13;0.125;0.0;0.0;0.0;0.0;0.0;0.29;0.0;0.0;0.0;0.0
1.0;0;1.0;0.045;4.0;0.15;0.585;1.0;0.03;3.0;0.13;0.55;1.0;0.08;6.0;0.35;0.35
0.0;0;1.0;0.245;9.0;0.79;0.5265;1.0;0.057999999999999996;3.0;0.25;0.5285;1.0;0.087;5.0;0.38;0.425
0.0;0;1.0;0.16;8.0;0.52;0.45;1.0;0.06;3.0;0.26;0.745;1.0;0.1;5.0;0.43;0.635
1.0;0;1.0;0.16;8.0;0.52;0.4525;1.0;0.06;3.0;0.26;0.6115;1.0;0.1;5.0;0.43;0.7665
1.0;0;0.79;0.11;7.0;0.35;0.75;0.25;0.03;2.0;0.13;0.8;0.86;0.1;5.0;0.43;0.5
0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1;1.0;0.13;7.0;0.42;0.22999999999999998;1.0;0.02;1.0;0.09;0.012;1.0;0.06;3.0;0.26;0.2
0.0;0;0.86;0.15;8.0;0.48;0.5325;1.0;0.06;3.0;0.26;0.704;1.0;0.1;5.0;0.43;0.6165
1.0;0;1.0;0.158;9.0;0.51;0.7;0.5;0.05;3.0;0.22;0.7605000000000001;0.43;0.052000000000000005;4.0;0.23;0.8800000000000001
1.0;1;0.79;0.04;3.0;0.13;0.16899999999999998;0.0;0.0;0.0;0.0;0.0;0.43;0.0;0.0;0.0;0.0
1.0;0;0.43;0.15;8.0;0.48;0.65;0.5;0.05;4.0;0.22;0.45;0.43;0.07;4.0;0.3;0.45
0.0;0;0.93;0.18;9.0;0.58;0.6;1.0;0.06;3.0;0.26;0.75;1.0;0.135;6.0;0.58;0.75
0.0;0;0.64;0.08;4.0;0.26;0.5;1.0;0.06;3.0;0.26;0.6950000000000001;1.0;0.09699999999999999;5.0;0.42;0.65
1.0;1;0.64;0.111;9.0;0.36;0.175;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1;0.57;0.091;6.0;0.29;0.1;1.0;0.05;3.0;0.22;0.45;0.57;0.08;4.0;0.35;0.0
0.0;0;1.0;0.13;8.0;0.42;0.75;1.0;0.06;3.0;0.26;0.9;1.0;0.1;5.0;0.43;0.7
1.0;1;0.57;0.08;5.0;0.26;0.885;0.25;0.02;1.0;0.09;0.0;0.0;0.05;1.0;0.22;0.0
0.0;0;0.93;0.14;7.0;0.45;0.7825;0.75;0.04;2.0;0.17;0.612;0.71;0.1;5.0;0.43;0.45999999999999996
1.0;0;0.93;0.13;7.0;0.42;1.0;0.5;0.01;1.0;0.04;0.95;1.0;0.09;5.0;0.39;0.8
1.0;0;1.0;0.14;7.0;0.45;0.6435;1.0;0.04;2.0;0.17;0.75;1.0;0.1;5.0;0.43;0.95
0.0;0;0.79;0.14;8.0;0.45;0.5025000000000001;1.0;0.06;3.0;0.26;0.8539999999999999;0.71;0.062;4.0;0.27;0.8150000000000001
1.0;0;0.5;0.115;7.0;0.37;0.45;0.5;0.04;2.0;0.17;0.65;0.71;0.04;3.0;0.17;0.6
0.0;0;1.0;0.1;7.0;0.32;0.65;1.0;0.06;3.0;0.26;0.85;0.86;0.1;5.0;0.43;0.95
1.0;1;0.29;0.0;0.0;0.0;0.358;1.0;0.0;0.0;0.0;0.48150000000000004;0.57;0.0;0.0;0.0;0.0
0.0;1;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;1.0;0.15;8.0;0.48;0.7165;1.0;0.19;4.0;0.83;0.845;1.0;0.08;5.0;0.35;0.775
0.0;1;0.93;0.18;9.0;0.58;0.25;0.75;0.05;3.0;0.22;0.3;1.0;0.105;6.0;0.45;0.2
1.0;0;1.0;0.163;8.0;0.53;0.73;0.5;0.04;3.0;0.17;0.579;0.57;0.15;6.0;0.65;0.9585000000000001
1.0;0;1.0;0.11;8.0;0.35;0.65;1.0;0.06;3.0;0.26;0.95;1.0;0.09;5.0;0.39;1.0
0.0;0;0.86;0.15;8.0;0.48;0.85;1.0;0.06;3.0;0.26;0.818;0.71;0.1;5.0;0.43;0.9925
1.0;0;0.79;0.17;8.0;0.55;0.1875;0.0;0.05;3.0;0.22;0.945;0.29;0.08;6.0;0.35;0.8085000000000001
1.0;0;0.93;0.13;7.0;0.42;0.731;0.25;0.0;0.0;0.0;0.6505;0.71;0.02;1.0;0.09;0.975
0.0;0;0.43;0.11;6.0;0.35;0.6;0.5;0.02;1.0;0.09;0.75;0.86;0.02;1.0;0.09;1.0
1.0;1;0.57;0.04;2.0;0.13;0.23149999999999998;0.5;0.0;0.0;0.0;0.1915;0.43;0.0;0.0;0.0;0.0
1.0;0;1.0;0.075;7.0;0.24;0.775;1.0;0.07;4.0;0.3;0.658;1.0;0.12;6.0;0.52;0.95
1.0;0;1.0;0.125;8.0;0.4;0.6375;1.0;0.03;3.0;0.13;0.64;1.0;0.136;6.0;0.59;0.8
0.0;0;1.0;0.09;8.0;0.29;0.45;1.0;0.05;3.0;0.22;0.65;1.0;0.09;5.0;0.39;0.45
1.0;0;0.93;0.11;7.0;0.35;0.2;1.0;0.06;4.0;0.26;0.3;1.0;0.1;5.0;0.43;0.75
0.0;1;0.64;0.16;8.0;0.52;0.05;1.0;0.02;2.0;0.09;0.1;0.86;0.06;4.0;0.26;0.0
1.0;1;0.93;0.06;5.0;0.19;0.4165;1.0;0.017;2.0;0.07;0.454;0.86;0.0;0.0;0.0;0.4665
0.0;0;0.71;0.15;8.0;0.48;0.24;0.0;0.09129999999999999;4.0;0.4;0.45;0.86;0.102;4.0;0.44;0.3
0.0;0;1.0;0.156;8.0;0.5;0.3395;1.0;0.06;3.0;0.26;0.46299999999999997;1.0;0.08;4.0;0.35;0.3915
0.0;0;0.86;0.16;8.0;0.52;0.3195;1.0;0.06;3.0;0.26;0.3;1.0;0.1;5.0;0.43;0.55
1.0;0;0.79;0.11800000000000001;6.0;0.38;0.745;0.5;0.04;2.0;0.17;0.8550000000000001;1.0;0.06;3.0;0.26;0.95
0.0;1;0.93;0.07;6.0;0.23;0.316;0.75;0.02;1.0;0.09;0.35;0.71;0.0;0.0;0.0;0.3665
1.0;0;1.0;0.151;9.0;0.49;0.5549999999999999;1.0;0.025;3.0;0.11;0.64;1.0;0.018;5.0;0.08;0.575
0.0;0;0.71;0.09;6.0;0.29;0.6;0.75;0.05;3.0;0.22;0.45;1.0;0.075;5.0;0.32;0.35
0.0;0;0.86;0.15;8.0;0.48;0.6505;1.0;0.04;2.0;0.17;0.5665;0.86;0.06;3.0;0.26;0.8099999999999999
0.0;0;0.64;0.056999999999999995;7.0;0.18;0.095;0.75;0.03;3.0;0.13;0.465;0.86;0.077;5.0;0.33;0.7150000000000001
0.0;1;0.57;0.032;3.0;0.1;0.4;0.75;0.013000000000000001;3.0;0.06;0.6;0.43;0.022000000000000002;3.0;0.1;0.7849999999999999
1.0;0;1.0;0.11399999999999999;8.0;0.37;0.575;1.0;0.059000000000000004;3.0;0.26;0.712;1.0;0.1;5.0;0.43;0.5125
1.0;1;0.93;0.11;7.0;0.35;0.22000000000000003;0.75;0.02;1.0;0.09;0.42300000000000004;0.86;0.06;3.0;0.26;0.44000000000000006
0.0;0;0.86;0.16;8.0;0.52;0.4795;1.0;0.06;3.0;0.26;0.583;1.0;0.1;5.0;0.43;0.85
1.0;0;0.71;0.1638;7.0;0.53;0.4425;1.0;0.06;3.0;0.26;0.588;1.0;0.07200000000000001;4.0;0.31;0.45
1.0;0;0.71;0.188;9.0;0.61;0.85;0.75;0.04;2.0;0.17;0.5;0.57;0.20199999999999999;6.0;0.87;0.6849999999999999
1.0;0;0.86;0.16;8.0;0.52;0.35;0.75;0.06;3.0;0.26;0.42350000000000004;1.0;0.1;5.0;0.43;0.2765
1.0;0;0.64;0.06;5.0;0.19;0.5900000000000001;0.75;0.05;3.0;0.22;0.5865;0.57;0.14;6.0;0.61;0.585
1.0;1;0.64;0.02;1.0;0.06;0.05500000000000001;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1;0.5;0.02;1.0;0.06;0.2;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.93;0.2;9.0;0.65;0.505;1.0;0.06;3.0;0.26;0.5815;0.86;0.12;5.0;0.52;0.635
1.0;1;0.93;0.07;6.0;0.23;0.3;1.0;0.01;1.0;0.04;0.5;1.0;0.03;3.0;0.13;0.55
1.0;1;0.57;0.08449999999999999;7.0;0.27;0.355;1.0;0.0635;4.0;0.28;0.0;0.43;0.042;2.0;0.18;0.0
1.0;1;0.5;0.03;2.0;0.1;0.1;0.5;0.02;1.0;0.09;0.5;0.71;0.0;0.0;0.0;0.25
1.0;1;0.71;0.018000000000000002;1.0;0.06;0.3875;1.0;0.0;0.0;0.0;0.40499999999999997;0.86;0.0;0.0;0.0;0.5549999999999999
0.0;1;0.79;0.07;4.0;0.23;0.0;0.25;0.0;0.0;0.0;0.0;0.57;0.06;1.0;0.26;0.0
1.0;0;1.0;0.16;8.0;0.52;0.185;1.0;0.06;3.0;0.26;0.619;1.0;0.1;5.0;0.43;0.5805
1.0;1;0.5;0.045;3.0;0.15;0.2;0.75;0.02;2.0;0.09;0.15;0.43;0.0;0.0;0.0;0.4
1.0;0;1.0;0.145;8.0;0.47;0.775;1.0;0.06;3.0;0.26;0.885;1.0;0.09;5.0;0.39;0.6950000000000001
0.0;1;0.86;0.09050000000000001;8.0;0.29;0.15;0.5;0.0575;4.0;0.25;0.375;1.0;0.09699999999999999;5.0;0.42;0.515
1.0;0;1.0;0.139;9.0;0.45;0.53;1.0;0.040999999999999995;3.0;0.18;0.575;1.0;0.13;6.0;0.56;0.35
0.0;0;1.0;0.16;8.0;0.52;0.6;1.0;0.06;3.0;0.26;0.6;1.0;0.1;5.0;0.43;0.65
1.0;0;1.0;0.15;8.0;0.48;0.343;1.0;0.06;3.0;0.26;0.44400000000000006;1.0;0.1;5.0;0.43;0.184
0.0;0;0.93;0.14300000000000002;8.0;0.46;0.73;0.75;0.07;4.0;0.3;0.925;1.0;0.08;4.0;0.35;0.6950000000000001
0.0;0;0.93;0.08;6.0;0.26;0.23500000000000001;0.75;0.03;3.0;0.13;0.7;1.0;0.08;6.0;0.35;0.5900000000000001
1.0;0;0.93;0.15;8.0;0.48;0.758;1.0;0.04;2.0;0.17;0.852;1.0;0.1;5.0;0.43;0.75
1.0;1;0.71;0.09;6.0;0.29;0.1;0.0;0.0;0.0;0.0;0.16699999999999998;0.29;0.04;2.0;0.17;0.0
1.0;0;0.86;0.165;9.0;0.53;0.8474999999999999;1.0;0.04;2.0;0.17;0.9550000000000001;1.0;0.1;5.0;0.43;0.99
1.0;1;0.93;0.08;5.0;0.26;0.2765;1.0;0.05;3.0;0.22;0.19;1.0;0.02;1.0;0.09;0.4165
0.0;0;0.64;0.1;7.0;0.32;0.522;0.75;0.06;3.0;0.26;0.9145;0.71;0.1;5.0;0.43;0.875
0.0;0;0.79;0.13;8.0;0.42;0.5;0.75;0.08;4.0;0.35;0.75;0.71;0.09;5.0;0.39;0.8
1.0;1;0.36;0.0;0.0;0.0;0.071;1.0;0.0;0.0;0.0;0.0;0.86;0.0;0.0;0.0;0.05
0.0;0;0.71;0.21100000000000002;9.0;0.68;0.5245;0.75;0.04;3.0;0.17;0.5;1.0;0.08;5.0;0.35;0.865
1.0;1;0.86;0.11;7.0;0.35;0.1;1.0;0.01;1.0;0.04;0.0;0.43;0.01;1.0;0.04;0.0
1.0;0;1.0;0.08;4.0;0.26;0.544;1.0;0.03;2.0;0.13;0.8785000000000001;0.71;0.1;5.0;0.43;0.6745
0.0;1;0.93;0.08;6.0;0.26;0.5;0.75;0.03;2.0;0.13;0.5;1.0;0.04;2.0;0.17;0.5
1.0;0;0.93;0.14;8.0;0.45;0.36;1.0;0.06;3.0;0.26;0.3785;1.0;0.08;4.0;0.35;0.4085
1.0;1;0.57;0.038;2.0;0.12;0.3835;0.25;0.0;0.0;0.0;0.4165;0.43;0.0;0.0;0.0;0.125
1.0;1;1.0;0.06;5.0;0.19;0.2575;1.0;0.02;2.0;0.09;0.75;0.86;0.01;1.0;0.04;0.2165
1.0;1;0.86;0.055999999999999994;8.0;0.18;0.22999999999999998;1.0;0.02;3.0;0.09;0.36;1.0;0.05500000000000001;5.0;0.24;0.25
1.0;1;0.43;0.06699999999999999;6.0;0.22;0.265;1.0;0.081;4.0;0.35;0.0;0.57;0.12;5.0;0.52;0.0
1.0;0;1.0;0.15;8.0;0.48;0.265;1.0;0.06;3.0;0.26;0.1035;1.0;0.1;5.0;0.43;0.2
1.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0;0.79;0.16;8.0;0.52;0.19;0.75;0.06;3.0;0.26;0.727;0.86;0.1;5.0;0.43;0.5665
1.0;0;0.79;0.13;7.0;0.42;0.2625;1.0;0.06;3.0;0.26;0.2455;1.0;0.1;5.0;0.43;0.4665
0.0;1;0.79;0.04;2.0;0.13;0.05;1.0;0.08;3.0;0.35;0.05;0.86;0.07;3.0;0.3;0.1
0.0;0;0.93;0.16;8.0;0.52;1.0;1.0;0.08;4.0;0.35;1.0;1.0;0.12;6.0;0.52;1.0
0.0;0;1.0;0.13549999999999998;8.0;0.44;0.55;1.0;0.1155;4.0;0.5;0.62;1.0;0.12;5.0;0.52;0.64
0.0;0;0.93;0.1405;8.0;0.45;0.72;1.0;0.0935;4.0;0.41;0.375;0.71;0.193;6.0;0.84;0.675
0.0;1;0.64;0.1;7.0;0.32;0.5;1.0;0.02;1.0;0.09;0.6;0.57;0.0;0.0;0.0;0.8
0.0;0;0.86;0.138;8.0;0.45;0.8375;1.0;0.06;3.0;0.26;0.575;1.0;0.08;4.0;0.35;0.7849999999999999
0.0;0;1.0;0.09;6.0;0.29;0.35;0.5;0.07;4.0;0.3;0.45;0.86;0.115;6.0;0.5;0.5
1.0;1;0.86;0.05;3.0;0.16;0.40099999999999997;0.5;0.04;2.0;0.17;0.4385;0.43;0.0;0.0;0.0;0.075
1.0;0;0.79;0.16;8.0;0.52;0.35;0.5;0.06;3.0;0.26;0.3505;1.0;0.1;5.0;0.43;0.425
1.0;1;0.79;0.04;3.0;0.13;0.3565;1.0;0.01;1.0;0.04;0.0;0.43;0.02;2.0;0.09;0.0
1.0;0;0.71;0.16;8.0;0.52;0.465;0.75;0.06;3.0;0.26;0.275;1.0;0.1;5.0;0.43;0.44000000000000006
